TaskID,TotalLength,TaskOutputFileSize,TaskFileLength,CpuTime,,UserLatitude,UserLongitude,DataCenterID,VmID,ENSEMBLE_predicted_DC,GA_predicted_DC,SNAKE_predicted_DC,SNAKE_predicted_VM,ENSEMBLE_predicted_VM
1657,27,18,16,2.412587413,,77.15887915,70.48320997,5,4,5,5,5,4,4
1658,73,17,24,4.237417072,,69.00222632,-56.63273406,5,7,5,5,5,7,7
1659,10,20,15,1.334776335,,6.103727844,-82.37856345,4,2,4,5,5,2,2
1660,60,17,19,2.4,,20.72981305,1.466204869,4,11,4,4,4,11,11
1661,85,12,21,6.538461538,,82.38833329,-159.1896316,5,5,5,5,5,5,5
1662,31,18,10,2.066666667,,-33.24546225,-0.59315514,4,6,4,4,4,6,6
1663,33,13,21,1.32,,-86.16852372,-161.0955201,3,11,3,3,3,11,11
1664,24,16,13,1.6,,2.925989109,-143.9319486,5,6,5,5,5,6,6
1665,83,11,21,6.384615385,,-37.8931904,-56.08533322,4,5,4,4,4,5,5
1666,37,19,12,1.48,,-15.9904956,-6.41440808,4,11,4,4,4,11,11
1667,90,11,24,5.267010172,,45.88232145,30.35222357,5,7,5,5,5,7,7
1668,63,18,18,2.52,,6.327069625,-107.6275739,5,11,5,5,5,11,11
1669,84,15,23,3.11,,3.934823396,93.72165028,4,12,4,4,4,12,12
1670,92,12,22,7.076923077,,-68.55613297,-168.1475857,3,5,3,3,3,5,5
1671,37,16,25,1.914117647,,-21.34259246,41.65477339,4,8,4,4,4,8,8
1672,81,16,10,4.72201091,,52.6672096,-72.55589639,5,7,5,5,5,7,7
1673,12,17,13,0.48,,39.90078907,160.2672474,5,11,5,5,5,11,11
1674,98,10,12,3.92,,-75.67979379,165.9918348,3,11,3,3,3,11,11
1675,20,20,18,1.538461538,,-9.305828222,175.2991093,3,5,3,3,3,5,5
1676,32,10,22,2.461538462,,73.82635707,-164.3749958,5,5,5,5,5,5,5
1677,16,14,19,1.066666667,,-46.79262225,-159.8625762,3,6,3,3,3,6,6
1678,51,18,22,3.923076923,,22.44224214,53.66441863,4,5,4,4,4,5,5
1679,74,15,21,3.84896506,,-22.34613755,-79.13637567,5,8,3,5,5,8,8
1680,61,19,19,2.44,,74.15115433,-44.66003849,5,11,5,5,5,11,11
1681,91,16,21,7,,-86.33819277,-121.6919005,3,5,3,3,3,5,5
1682,88,18,14,3.803800999,,-48.7010316,-138.6709095,3,10,3,3,3,10,10
1683,79,12,25,3.16,,62.80538283,-59.94968977,5,11,5,5,5,11,11
1684,83,14,16,6.384615385,,-70.10701868,56.19086508,4,5,4,4,4,5,5
1685,41,10,17,2.733333333,,-69.04814925,12.87374008,4,6,3,4,4,6,6
1686,99,20,24,-1,,71.91993003,-28.40324317,4,15,4,4,4,13,15
1687,94,17,24,4.085571986,,32.15143165,-22.01425507,5,10,5,5,5,10,10
1688,76,15,12,5.846153846,,-77.32772556,-165.7662822,3,5,3,3,3,5,5
1689,55,17,20,4.230769231,,82.14564883,-26.90073284,5,5,5,5,5,5,5
1690,89,19,17,3.56,,39.73297499,25.29175311,4,11,4,4,4,11,11
1691,26,20,21,1.733333333,,-88.33536274,-69.1598528,3,6,3,3,3,6,6
1692,29,10,22,1.933333333,,78.95467548,-118.8795908,5,6,5,5,5,6,6
1693,44,14,23,2.297213622,,-4.20737882,93.05215452,4,8,4,4,4,8,8
1694,99,15,15,7.615384615,,32.32836863,-171.6199109,3,5,5,5,5,5,5
1695,21,17,22,0.84,,-9.258775366,-122.3163076,3,11,3,3,3,11,11
1696,50,12,12,1.714482759,,-25.69442512,-54.13026685,4,13,4,5,4,12,13
1697,58,16,10,3.041102757,,-80.38446838,-78.70504857,3,8,3,3,3,8,8
1698,98,18,11,3.92,,-85.34876755,7.664814516,3,11,3,3,3,11,11
1699,100,19,10,5.232453192,,-67.91647704,-65.46698004,3,8,3,3,3,8,8
1700,52,15,24,4,,-41.62427312,21.83609553,4,5,4,4,4,5,5
1701,95,16,15,3.253128991,,61.46459626,-75.16291362,5,13,5,5,5,13,13
1702,76,15,15,5.846153846,,16.24081905,-10.06022985,4,5,4,4,4,5,5
1703,38,13,19,2.533333333,,-32.50935482,70.19018132,4,6,4,4,3,6,6
1704,95,16,19,7.307692308,,-64.11835657,-148.3941504,3,5,3,3,3,5,5
1705,55,13,16,3.666666667,,-58.68218452,-99.37631182,3,6,3,3,3,6,6
1706,83,12,10,4.319494324,,-7.670942732,5.265400418,4,8,4,4,4,8,8
1707,43,18,17,1.72,,52.53319767,-24.77904262,5,11,5,5,5,11,11
1708,89,18,10,3.56,,-34.20654137,143.1018125,3,11,3,3,3,11,11
1709,17,15,16,1.88034188,,58.98330205,60.2816584,5,3,5,5,5,3,3
1710,41,17,21,3.153846154,,42.64688944,144.2553264,5,5,5,5,5,5,5
1711,79,16,16,4.614005602,,19.80349112,157.9653273,4,7,4,5,5,7,7
1712,16,13,17,1.696969697,,65.62374652,-101.3021712,5,3,5,5,5,3,3
1713,45,19,19,3.461538462,,-80.38395799,2.646676408,3,5,3,3,3,5,5
1714,36,16,15,1.44,,-75.0569484,50.86649872,3,11,3,4,3,11,11
1715,20,14,14,0.8,,-54.96865876,-82.86015525,3,11,3,3,3,11,11
1716,99,18,18,7.615384615,,-57.05326045,52.30135229,4,5,4,4,4,5,5
1717,27,18,24,1.8,,44.17845026,-46.60410161,5,6,5,5,5,6,6
1718,28,19,25,1.025185185,,68.12281029,119.5767266,5,12,5,5,5,12,11
1719,22,19,16,1.466666667,,67.23883177,-67.86567209,4,6,4,5,5,6,6
1720,93,10,13,3.442962963,,-67.88924705,46.56057772,4,12,4,3,3,12,12
1721,81,15,15,3.825770308,,51.14492068,-129.916402,5,9,5,5,5,9,9
1722,39,19,23,3,,59.27779124,15.03631024,4,5,4,4,4,5,5
1723,88,14,25,4.185994398,,-9.296733005,122.0283587,3,9,4,4,3,9,9
1724,37,13,23,2.846153846,,-25.32612617,-74.74740873,5,5,5,5,4,5,5
1725,68,14,22,2.72,,2.846002749,30.8232133,4,11,4,4,4,11,11
1726,75,11,14,5.769230769,,-10.81571546,-63.06987734,4,5,4,4,4,5,5
1727,100,10,23,3.688888889,,-17.71387798,-91.07087032,3,12,3,3,3,12,12
1728,80,19,21,3.442706511,,29.86034869,-111.1590049,5,10,5,5,5,10,11
1729,57,12,25,4.384615385,,-55.15537697,110.3638016,3,5,3,3,3,5,5
1730,58,16,12,4.461538462,,-43.146015,174.8784125,3,5,3,3,3,5,5
1731,22,20,24,1.466666667,,65.12279985,154.8838077,5,6,5,5,5,6,6
1732,64,16,14,3.73557423,,80.84973831,170.6089398,4,7,5,5,5,7,7
1733,24,19,13,0.96,,41.52344053,-115.1349845,4,11,4,5,4,11,11
1734,58,19,10,2.112592593,,60.21184989,96.70103021,4,12,4,5,5,12,12
1735,69,10,18,5.307692308,,-59.32763249,-0.455506481,4,5,4,4,4,5,5
1736,51,17,19,3.4,,66.08702838,-94.30601245,5,6,5,5,5,6,6
1737,81,10,10,3.24,,35.77460891,-116.6994603,4,11,5,5,5,11,11
1738,62,16,25,4.769230769,,-15.26825626,36.44282449,4,5,4,4,4,5,5
1739,11,20,20,0.733333333,,-36.9143641,-111.4867712,3,6,3,3,5,6,6
1740,92,12,18,4.349019608,,88.969172,-168.9689788,5,9,5,5,5,9,9
1741,16,17,22,0.64,,-29.1765439,-133.4376963,3,11,3,3,3,11,11
1742,60,13,23,4.615384615,,-43.13144397,150.3008928,3,5,3,3,3,5,5
1743,33,11,23,1.32,,-74.89976625,142.7598249,3,11,3,3,3,11,11
1744,45,15,21,1.8,,-14.12493633,111.5496426,4,11,4,4,3,11,11
1745,62,16,15,4.769230769,,-55.13375007,-159.422213,3,5,3,3,3,5,5
1746,93,18,12,4.40952381,,-74.43167246,-4.56892183,3,9,3,3,3,9,9
1747,50,20,25,2,,-85.59101413,115.644259,3,11,3,3,3,11,11
1748,95,12,15,7.307692308,,29.36589307,-43.8865488,5,5,4,5,5,5,5
1749,81,20,14,3.24,,44.9940813,20.77093287,4,11,4,4,4,11,11
1750,18,20,22,1.2,,30.49552771,-51.41378247,5,6,4,5,5,6,6
1751,77,10,11,3.34483908,,-24.75596518,-155.1826744,3,10,3,3,3,10,10
1752,14,13,22,1.974025974,,8.073612129,33.17989241,4,2,4,4,4,2,3
1753,78,11,23,6,,88.646809,138.1877656,5,5,5,5,5,5,5
1754,49,19,19,1.96,,70.06414408,1.137336137,4,11,4,4,4,11,11
1755,87,15,21,5.073389356,,-44.44138611,-29.22676948,4,7,4,4,4,7,7
1756,44,12,15,1.613333333,,-2.354889966,-8.875151619,5,12,5,5,5,12,11
1757,25,12,21,2.272727273,,-13.23815125,17.15729867,4,4,4,4,4,4,4
1758,91,16,17,3.64,,-81.97231456,151.0866105,3,11,3,3,3,11,11
1759,59,13,15,4.538461538,,75.46264459,-1.148919964,5,5,5,5,5,5,5
1760,54,11,13,3.6,,-53.14865971,-60.10830766,3,6,3,3,4,6,6
1761,72,10,17,5.538461538,,-66.34571166,71.04350461,3,5,3,3,3,5,5
1762,92,10,14,4.794692614,,-27.07018698,14.85373136,4,8,4,4,4,8,8
1763,12,10,14,0.48,,54.62018427,-20.2582288,5,11,5,5,5,11,11
1764,25,17,25,1,,-5.923473289,139.0578542,3,11,3,3,3,11,11
1765,51,18,22,2.04,,27.74420547,129.261752,5,11,5,4,5,11,11
1766,11,13,25,1,,-5.168935672,-157.3537884,3,4,3,3,3,4,4
1767,86,13,12,3.44,,19.97325551,21.51138348,4,11,4,4,4,11,11
1768,58,16,19,4.461538462,,63.60640782,96.22081725,4,5,4,4,5,5,5
1769,100,17,19,5.833613445,,35.40674964,23.70733192,4,7,4,4,4,7,7
1770,94,12,10,7.230769231,,41.25552083,170.3437694,5,5,5,5,5,5,5
1771,95,20,12,3.264533844,,88.16622916,125.9739591,5,13,5,5,5,13,13
1772,15,10,10,1,,-23.70624758,84.7302093,4,6,4,3,3,6,6
1773,79,17,12,3.728851541,,58.64023504,102.4990175,5,9,5,5,5,9,9
1774,34,20,16,2.615384615,,-66.81816815,-178.3496448,3,5,3,3,3,5,5
1775,79,18,19,6.076923077,,78.66489629,-39.1355226,5,5,5,5,5,5,5
1776,31,19,19,1.24,,9.502503412,-0.531744881,4,11,4,4,4,11,11
1777,40,14,20,2.346778711,,35.3977416,6.175770198,4,7,4,4,4,7,7
1778,98,11,22,3.92,,-80.6080857,104.9159106,3,11,3,3,3,11,11
1779,72,17,18,5.538461538,,8.03973311,159.3407882,5,5,5,4,5,5,5
1780,96,20,16,4.547338936,,42.35555642,-46.70782179,5,9,5,4,5,9,9
1781,35,19,18,2.692307692,,-42.79749619,51.71105727,4,5,4,4,4,5,5
1782,64,10,16,2.56,,-5.827440064,-83.89357366,5,11,5,5,5,11,11
1783,19,17,15,1.266666667,,65.3076215,71.28844644,5,6,5,5,5,6,6
1784,12,20,11,1.333333333,,80.91819713,128.42758,5,3,5,5,5,3,3
1785,53,11,15,2.283229814,,61.54844823,-110.0155108,5,10,5,5,5,10,10
1786,75,11,17,5.769230769,,20.39123858,-139.2940961,5,5,5,5,5,5,5
1787,12,11,20,0.48,,51.45375022,127.9913888,5,11,5,5,5,11,11
1788,63,13,10,2.52,,50.6705913,84.77158967,4,11,4,4,4,11,11
1789,64,13,15,3.003361345,,81.42181397,78.06202092,4,9,5,5,5,9,9
1790,39,19,11,3,,14.36735088,-31.60143311,4,5,5,4,4,5,5
1791,48,17,16,3.692307692,,-15.85651987,45.48031471,4,5,4,4,4,5,5
1792,36,20,12,2.4,,12.19551179,-20.51544598,4,6,4,4,4,6,6
1793,31,17,10,1.24,,60.9297446,-157.4392655,5,11,5,5,5,11,11
1794,79,19,17,3.16,,33.53791834,-85.50001968,5,11,5,5,5,11,11
1795,37,20,12,2.466666667,,14.35263019,134.5487744,3,6,3,4,5,6,6
1796,57,10,16,4.384615385,,-79.87621966,145.0922644,3,5,3,3,3,5,5
1797,79,14,25,3.44648828,,18.3806049,-121.4240932,5,10,5,5,5,10,10
1798,67,20,15,2.68,,-31.40027443,78.84961063,3,11,3,4,3,11,11
1799,52,18,24,4,,73.92130134,158.3818728,4,5,5,5,5,5,5
1800,15,14,24,1,,-47.31015875,-70.19084497,3,6,4,3,3,6,6
1801,43,16,25,3.307692308,,62.61706261,2.375149544,5,5,5,5,5,5,5
1802,18,12,10,0.943859649,,-63.22845477,-145.962817,3,8,3,3,3,8,6
1803,11,13,20,0.733333333,,-11.02627871,103.5668183,4,6,4,4,3,6,6
1804,43,18,20,1.72,,-60.39407255,135.2680454,3,11,3,3,3,11,11
1805,43,13,12,2.478431373,,-15.52947444,-100.1649451,3,7,3,3,3,7,7
1806,37,13,20,2.846153846,,10.89498493,86.05619622,4,5,4,4,4,5,5
1807,41,15,14,1.518518519,,70.74893608,146.8272936,5,12,5,5,5,12,12
1808,32,19,11,2.133333333,,26.00049769,-73.69558103,4,6,4,4,4,6,6
1809,56,17,24,4.307692308,,34.78535767,-64.48703974,4,5,4,4,5,5,5
1810,94,12,16,5.519327731,,57.18381907,56.56501557,5,7,5,4,4,7,7
1811,75,12,17,3,,-39.95640584,-179.6813869,3,11,3,3,3,11,11
1812,30,16,14,2.72027972,,47.07067029,-124.786228,5,4,5,5,5,4,4
1813,13,14,21,1.842823843,,20.57706305,113.5542742,5,2,5,4,5,2,2
1814,18,14,13,1.949494949,,-19.68054405,-9.85576645,4,3,4,4,4,3,3
1815,75,15,23,5.769230769,,-80.88424478,-72.77812937,3,5,3,3,3,5,5
1816,61,14,17,2.44,,41.74383774,-142.7585388,5,11,5,5,5,11,11
1817,56,12,18,3.285714286,,-58.38400329,56.53158569,3,7,3,4,3,7,7
1818,20,20,21,0.8,,18.13650239,-125.913076,5,11,5,5,5,11,11
1819,31,19,25,1.823529412,,-84.00030366,72.18015523,3,7,3,3,3,7,7
1820,38,18,24,2.923076923,,-12.7802741,23.61399179,4,5,4,4,4,5,5
1821,54,11,23,2,,35.72453622,-120.4121971,5,12,5,5,5,12,12
1822,61,14,12,3.165914787,,-6.507794735,14.51419025,4,8,4,4,4,8,8
1823,15,11,20,2.125541126,,34.53474745,76.87474682,4,2,4,4,4,2,2
1824,21,14,20,0.84,,-69.18359942,-125.6570312,3,11,3,3,3,11,11
1825,95,12,17,7.307692308,,87.04012273,155.1738548,5,5,5,5,5,5,5
1826,65,12,13,3.774789916,,17.19048686,125.5797226,4,7,4,4,4,7,7
1827,30,15,10,1.2,,-78.04754157,-21.29053211,3,11,3,3,3,11,11
1828,85,11,12,3.4,,38.58949753,-37.58949592,5,11,5,5,5,11,11
1829,59,20,10,4.538461538,,-75.71031032,125.0970467,3,5,3,3,3,5,5
1830,40,11,15,2.305322129,,57.9227677,-60.18032875,5,7,5,5,5,7,7
1831,47,15,18,1.617931034,,55.71434392,163.2699418,4,13,4,4,4,13,13
1832,21,10,10,1.4,,-87.47328534,-35.05547877,3,6,3,3,3,6,6
1833,28,10,23,2.153846154,,-88.9825116,-140.91301,3,5,3,3,3,5,5
1834,62,12,19,3.619047619,,-18.33403447,159.4422746,3,7,3,3,3,7,7
1835,55,11,23,4.230769231,,43.58046338,137.8635598,4,5,4,4,4,5,5
1836,48,13,25,1.92,,11.18190192,-162.3189156,3,11,3,3,5,11,11
1837,59,15,10,4.538461538,,-64.64526565,71.49234894,3,5,4,3,3,5,5
1838,79,20,17,3.16,,62.32202571,165.7535125,5,11,5,5,5,11,11
1839,84,16,25,3.971988796,,52.93968449,161.2188949,5,9,5,5,5,9,9
1840,53,19,10,4.076923077,,-85.5944987,-87.10487514,3,5,3,3,3,5,5
1841,64,11,23,2.56,,76.86904419,-112.4729465,5,11,5,5,5,11,11
1842,12,16,10,1.333333333,,52.20640616,-160.4163396,4,3,4,4,4,3,3
1843,22,15,25,1.466666667,,-15.33429539,-28.55090786,4,6,5,4,4,6,6
1844,98,18,21,7.538461538,,-41.8711878,-35.1303094,4,5,4,4,4,5,5
1845,61,20,20,3.588235294,,-22.16061007,179.6459995,3,7,3,3,3,7,7
1846,79,14,17,3.16,,-66.8867905,168.7885238,3,11,3,3,3,11,11
1847,34,19,25,1.977591036,,11.66526394,-143.4365717,5,7,5,5,5,7,7
1848,30,11,20,2.727272727,,16.86442649,-26.72106491,4,4,4,4,4,4,4
1849,22,12,14,1.466666667,,83.01349049,12.58793484,5,6,5,5,5,6,6
1850,98,20,17,7.538461538,,-11.95775654,153.0198959,3,5,3,3,3,5,5
1851,92,20,12,4.350140056,,76.45795617,-51.57981088,5,9,5,5,5,9,9
1852,61,13,25,2.238518519,,1.909931938,-34.38733841,4,12,4,4,4,12,12
1853,26,11,15,1.04,,24.50389165,-58.29861514,4,11,4,5,5,11,11
1854,92,12,20,3.392592593,,27.15056978,-125.451559,5,12,5,5,5,12,12
1855,87,15,23,4.129971989,,83.95575666,-31.24548187,5,9,5,5,5,9,9
1856,30,18,23,2.307692308,,3.585260215,148.1937996,3,5,3,3,3,5,5
1857,47,16,11,3.615384615,,69.56498129,-89.53621759,5,5,5,5,5,5,5
1858,88,15,23,3.52,,-79.63365797,48.60895135,3,11,3,4,3,11,11
1859,79,12,21,6.076923077,,54.82474992,107.5952443,4,5,4,5,5,5,5
1860,100,10,15,5.212030075,,67.35945404,129.8290547,4,8,4,4,4,8,8
1861,90,10,16,3.123703704,,-64.6881766,51.43704404,3,13,3,3,3,13,13
1862,99,15,23,7.615384615,,-62.81709239,164.5470815,3,5,3,3,3,5,5
1863,57,13,24,3.32605042,,-22.98017455,175.1813271,3,7,3,3,3,7,7
1864,92,18,12,3.99716042,,19.99077479,-37.97070957,5,10,5,5,5,10,10
1865,95,15,19,3.518518519,,-66.06889207,20.73902514,4,12,4,4,4,12,11
1866,14,20,22,1.487179487,,-57.66077937,120.0146266,3,3,3,4,3,3,3
1867,45,13,12,3.461538462,,16.7706051,-170.4143976,5,5,5,5,5,5,5
1868,21,12,15,1.909090909,,-58.00078469,-125.5748828,3,4,3,3,3,4,4
1869,87,12,17,6.692307692,,-74.65957463,143.3031649,3,5,3,3,3,5,5
1870,77,11,22,3.328722061,,-31.21364248,-30.2560655,4,10,4,4,4,10,10
1871,66,17,25,2.64,,64.68949892,130.6824113,5,11,4,4,5,11,11
1872,32,17,12,1.28,,-1.546997925,-116.6600345,5,11,5,5,5,11,11
1873,24,15,21,2.174825175,,-8.498123868,-71.04345132,4,4,4,4,4,4,4
1874,31,11,24,2.066666667,,89.26973403,54.16915565,5,6,5,5,5,6,6
1875,12,11,14,0.923076923,,-33.76509188,-16.94417902,4,5,4,4,4,5,5
1876,55,11,22,2.07,,39.48162075,-66.52944836,4,12,4,5,5,12,12
1877,35,19,24,2.692307692,,20.62164011,35.57157456,4,5,4,4,4,5,5
1878,63,15,15,4.2,,70.24505544,76.91445704,5,6,5,5,5,6,6
1879,39,12,15,3,,-34.54942675,-136.6870963,3,5,3,3,3,5,5
1880,46,14,24,3.538461538,,-79.58318034,142.937559,3,5,3,3,3,5,5
1881,67,12,11,2.68,,-71.73145921,5.080938174,3,11,3,3,4,11,11
1882,39,15,15,2.6,,-86.85350048,101.5026406,3,6,3,3,3,6,6
1883,87,18,24,4.11372549,,-79.76007214,-117.3235545,3,9,3,3,3,9,9
1884,55,13,24,4.230769231,,82.50243573,-22.82759017,5,5,5,5,5,5,5
1885,95,13,16,3.8,,59.53773677,-37.18665466,5,11,5,5,5,11,11
1886,10,11,11,1.428571429,,28.91233589,-149.5994358,5,2,5,5,5,2,2
1887,16,18,15,1.230769231,,64.43036027,-92.69683996,5,5,5,5,5,5,5
1888,70,19,17,5.384615385,,-27.48275035,178.1249203,3,5,3,3,3,5,5
1889,87,16,15,3.780254985,,19.25714278,43.08865297,4,10,4,4,4,10,10
1890,10,17,21,0.4,,48.73752341,-57.95425672,4,11,4,5,5,11,11
1891,37,20,24,1.48,,32.50567475,-63.37427332,4,11,4,5,5,11,11
1892,61,16,25,4.692307692,,64.14318046,-101.6373534,5,5,5,5,4,5,5
1893,98,19,10,3.6,,-16.15674655,56.750405,4,12,4,4,4,12,11
1894,25,15,25,1.666666667,,-61.58652109,-142.7301333,3,6,3,3,3,6,6
1895,26,11,12,1.733333333,,-61.70439719,23.07319342,4,6,3,3,3,6,6
1896,91,11,12,7,,-10.43963902,-38.4798525,4,5,4,5,4,5,5
1897,20,13,20,0.933333333,,-56.88549112,22.83129926,4,9,4,4,4,9,9
1898,30,12,22,2,,-12.77857849,-117.9172631,3,6,3,3,3,6,6
1899,52,15,18,3.035294118,,59.27218728,-132.5092171,5,7,5,5,5,7,7
1900,78,20,11,2.664827586,,-43.7556474,-45.83960546,5,13,4,4,4,13,13
1901,15,11,18,1.626262626,,64.09148269,74.16668688,5,3,5,5,5,3,3
1902,38,12,14,2.923076923,,76.44218928,-3.101847235,5,5,5,5,5,5,5
1903,91,15,16,4.368823529,,41.28481974,21.47213872,4,9,4,4,4,9,9
1904,31,20,22,2.384615385,,-37.04960613,162.6876221,3,5,3,3,3,5,5
1905,50,12,19,2,,65.30519463,-114.6658429,5,11,5,5,5,11,11
1906,54,20,20,2.16,,23.37755685,146.1518002,5,11,5,4,5,11,11
1907,42,15,19,3.230769231,,79.44140649,-52.81238786,5,5,5,5,5,5,5
1908,59,11,21,3.102481203,,62.38667479,56.22191149,4,8,4,5,4,8,8
1909,18,19,23,1.384615385,,-46.20673813,80.46429764,3,5,3,4,3,5,5
1910,22,11,18,2.376068376,,-36.8366834,-5.234357686,4,3,4,4,4,3,3
1911,96,17,20,3.84,,-7.122495143,24.80827866,4,11,4,4,4,11,11
1912,61,18,14,4.692307692,,-37.57318391,169.0797077,3,5,3,3,3,5,5
1913,23,20,16,1.533333333,,-12.96714796,-110.5587485,3,6,3,3,3,6,6
1914,47,14,21,3.133333333,,22.38172627,141.6248399,5,6,5,5,5,6,6
1915,99,19,20,7.615384615,,72.63534039,-32.38994293,5,5,5,5,5,5,5
1916,81,13,21,3.24,,-68.71643397,-34.25631704,3,11,3,3,3,11,11
1917,71,10,11,3.715818959,,-37.72717153,113.2364298,3,8,3,3,3,8,8
1918,33,16,16,2.2,,75.76622807,-54.96644684,5,6,5,5,5,6,6
1919,33,13,10,1.32,,-86.46449145,58.16769727,3,11,3,3,3,11,11
1920,78,19,10,6,,-78.2548876,130.6814931,3,5,3,3,3,5,5
1921,26,14,19,1.733333333,,-27.76625717,54.16285076,4,6,4,4,4,6,6
1922,78,12,10,3.12,,69.61498571,-166.0637883,5,11,5,5,5,11,11
1923,86,16,16,3.721568563,,36.67480111,2.72808669,4,10,4,4,4,10,10
1924,46,20,25,3.538461538,,86.88698215,-146.4813972,5,5,5,5,5,5,5
1925,46,10,18,1.84,,73.7469503,-140.1145242,5,11,5,5,5,11,11
1926,38,19,23,2.923076923,,68.94814207,-157.6497501,4,5,5,5,4,5,5
1927,33,13,18,2.2,,21.92604797,-123.7909651,5,6,5,5,5,6,6
1928,44,13,20,1.76,,-43.22316972,-25.96402519,4,11,4,4,4,11,11
1929,82,17,10,6.307692308,,-13.27276318,-7.367374186,4,5,4,4,4,5,5
1930,100,14,21,4.742857143,,-36.19798742,-43.92821364,4,9,4,4,4,9,9
1931,25,12,15,1,,-76.70304252,114.0541321,3,11,3,3,3,11,11
1932,63,16,14,2.52,,22.18679656,-58.11664211,4,11,4,4,4,11,11
1933,83,18,19,6.384615385,,70.9984196,22.26785229,5,5,5,5,5,5,5
1934,45,16,20,2.368421053,,19.17322189,177.7126586,3,8,3,5,3,8,8
1935,58,12,11,2.32,,-22.50619734,-101.3764948,3,11,3,3,3,11,11
1936,81,10,22,3.819047619,,-50.15949536,-177.5330112,3,9,3,3,3,9,9
1937,40,16,12,3.076923077,,-25.29624353,-160.5387861,3,5,3,3,3,5,5
1938,53,18,19,1.814814815,,61.08631921,-29.74769479,5,13,4,5,5,13,13
1939,16,18,20,0.64,,-56.73354489,-83.26911785,3,11,3,3,3,11,11
1940,70,11,15,5.384615385,,-25.87776165,98.11851703,4,5,4,3,4,5,5
1941,79,15,19,5.266666667,,54.22238825,142.9792255,5,6,5,4,4,6,5
1942,93,17,16,3.72,,-14.71610911,-93.72368852,4,11,4,4,4,11,11
1943,40,15,22,3.076923077,,48.05183719,126.6352847,5,5,5,5,5,5,5
1944,17,20,16,1.133333333,,-76.783699,-134.584504,3,6,3,3,3,6,6
1945,48,16,10,1.92,,78.19243788,-176.6123024,5,11,5,5,5,11,11
1946,100,20,22,4.742857143,,1.89601901,-13.69559983,4,9,4,4,4,9,9
1947,19,14,20,1.461538462,,11.41333582,-169.4623752,3,5,3,5,3,5,5
1948,62,11,11,4.769230769,,-18.81493542,-47.76878284,4,5,4,5,4,5,5
1949,60,14,15,2.4,,-17.37673288,-175.5555957,3,11,3,3,3,11,11
1950,31,19,14,2.384615385,,-34.13055243,-12.54417041,4,5,4,4,4,5,5
1951,67,17,24,3.180952381,,15.4397097,-175.6575929,5,9,5,3,3,9,9
1952,90,15,13,6.923076923,,-78.37775392,-129.7257461,3,5,3,3,3,5,5
1953,17,14,21,0.68,,56.88988584,-58.541366,5,11,5,5,5,11,11
1954,42,18,23,1.536296296,,-16.89554588,2.74121669,4,12,4,4,4,12,12
1955,40,12,19,2.666666667,,9.366138549,20.74122224,4,6,4,4,4,6,6
1956,28,13,16,1.12,,82.94347065,-174.7307662,5,11,5,5,5,11,11
1957,87,20,22,3.48,,-11.65780956,176.628569,3,11,3,3,3,11,11
1958,31,16,11,2.066666667,,-49.62088614,-178.8712861,3,6,3,3,3,6,6
1959,74,15,13,5.692307692,,-59.3297667,-152.7086864,3,5,3,3,3,5,5
1960,96,10,20,5.018988648,,-12.25072284,-177.8862567,3,8,3,3,3,8,8
1961,23,15,15,1.769230769,,46.68865922,144.3293816,5,5,5,5,5,5,5
1962,89,18,12,3.56,,7.130212966,135.3545374,4,11,4,4,4,11,11
1963,70,18,10,5.384615385,,33.65108572,-7.782080814,4,5,4,4,4,5,5
1964,89,11,23,4.668789621,,42.77014843,137.8118772,4,8,4,4,4,8,9
1965,27,11,20,2.454545455,,-42.91931766,88.8591486,3,4,3,3,3,4,4
1966,88,19,24,3.25037037,,-83.54948796,19.75595069,3,12,3,4,3,12,12
1967,33,19,17,2.538461538,,10.32331741,24.52312128,4,5,4,4,4,5,5
1968,90,14,23,4.31,,-36.36831706,117.5644784,3,9,3,4,3,9,9
1969,98,19,10,7.538461538,,-30.89346441,-125.6338607,5,5,5,3,5,5,5
1970,30,20,13,1.2,,-41.94513163,32.24431597,4,11,4,4,4,11,11
1971,13,20,10,0.52,,-24.1177809,-176.9483748,3,11,3,3,5,11,11
1972,42,15,23,1.68,,59.51932687,-166.0954989,5,11,5,5,5,11,11
1973,100,12,17,5.858823529,,78.2192841,-108.1820264,5,7,5,5,5,7,7
1974,92,20,13,7.076923077,,52.47045763,-2.959461376,5,5,5,5,5,5,5
1975,80,19,14,2.958518519,,1.225677258,-51.37655777,4,12,4,4,4,12,12
1976,57,14,16,4.384615385,,46.69143091,73.07138733,4,5,4,4,4,5,5
1977,42,13,17,2.8,,24.3255818,172.2064391,5,6,5,5,5,6,6
1978,44,19,18,1.76,,-55.35026174,159.2940319,3,11,3,3,3,11,11
1979,28,16,16,1.12,,49.30643664,124.4565525,5,11,5,5,5,11,11
1980,42,14,25,3.230769231,,-11.22524494,-3.666674796,4,5,4,4,4,5,5
1981,92,10,22,4.380952381,,-17.05240743,-125.8107266,3,9,3,3,3,9,9
1982,40,15,15,1.6,,64.73723153,94.95855243,5,11,5,5,5,11,11
1983,32,10,25,1.28,,2.94156823,-152.4347642,5,11,5,5,5,11,11
1984,75,18,23,5.769230769,,-73.95719651,119.7956041,3,5,3,3,3,5,5
1985,15,19,10,1,,-35.24021961,-77.64244294,5,6,5,5,5,6,6
